都道府県,高校名,高校ページURL
青森県,田名部高等学校（定時制）,https://school.js88.com/scl_h/22100640/
岩手県,花巻東高等学校,https://school.js88.com/scl_h/22028750/
岩手県,盛岡大学附属高等学校,https://school.js88.com/scl_h/22028680/
岩手県,協和学院水沢第一高等学校,https://school.js88.com/scl_h/22028740/
岩手県,盛岡白百合学園高等学校,https://school.js88.com/scl_h/22028640/
岩手県,一関学院高等学校,https://school.js88.com/scl_h/22028720/
岩手県,Ｎ高等学校・Ｓ高等学校　岩手盛岡キャンパス（通信制）,https://school.js88.com/scl_h/34056259/
岩手県,盛岡スコーレ高等学校,https://school.js88.com/scl_h/22028690/
岩手県,一関修紅高等学校,https://school.js88.com/scl_h/22028710/
岩手県,岩手高等学校,https://school.js88.com/scl_h/22028630/
岩手県,軽米高等学校,https://school.js88.com/scl_h/22028510/
岩手県,一関学院高等学校（通信制）,https://school.js88.com/scl_h/34028499/
岩手県,盛岡誠桜高等学校,https://school.js88.com/scl_h/22028660/
岩手県,葛巻高等学校,https://school.js88.com/scl_h/22027960/
岩手県,久慈高等学校,https://school.js88.com/scl_h/22021420/
岩手県,宮古高等学校（全日制）,https://school.js88.com/scl_h/22021430/
岩手県,雫石高等学校,https://school.js88.com/scl_h/22027980/
岩手県,盛岡農業高等学校,https://school.js88.com/scl_h/22027920/
岩手県,盛岡第四高等学校,https://school.js88.com/scl_h/22027900/
岩手県,盛岡工業高等学校,https://school.js88.com/scl_h/22027930/
岩手県,盛岡商業高等学校,https://school.js88.com/scl_h/22027940/
岩手県,遠野高等学校,https://school.js88.com/scl_h/22021440/
岩手県,岩泉高等学校,https://school.js88.com/scl_h/22021410/
岩手県,盛岡第三高等学校,https://school.js88.com/scl_h/22027890/
岩手県,盛岡第一高等学校,https://school.js88.com/scl_h/22027870/
岩手県,平舘高等学校,https://school.js88.com/scl_h/22027970/
岩手県,盛岡北高等学校,https://school.js88.com/scl_h/22027910/
岩手県,花巻北高等学校,https://school.js88.com/scl_h/22028000/
岩手県,沼宮内高等学校,https://school.js88.com/scl_h/22027950/
岩手県,紫波総合高等学校,https://school.js88.com/scl_h/22027990/
岩手県,盛岡第二高等学校,https://school.js88.com/scl_h/22027880/
岩手県,遠野緑峰高等学校,https://school.js88.com/scl_h/22028400/
岩手県,金ケ崎高等学校,https://school.js88.com/scl_h/22028160/
岩手県,大船渡高等学校,https://school.js88.com/scl_h/22028320/
岩手県,釜石商工高等学校,https://school.js88.com/scl_h/22028380/
岩手県,花巻農業高等学校,https://school.js88.com/scl_h/22028020/
岩手県,千厩高等学校,https://school.js88.com/scl_h/22028290/
岩手県,花北青雲高等学校,https://school.js88.com/scl_h/22028030/
岩手県,釜石高等学校,https://school.js88.com/scl_h/22028360/
岩手県,一関第一高等学校,https://school.js88.com/scl_h/22028200/
岩手県,水沢農業高等学校,https://school.js88.com/scl_h/22028120/
岩手県,山田高等学校,https://school.js88.com/scl_h/22028430/
岩手県,西和賀高等学校,https://school.js88.com/scl_h/22028100/
岩手県,水沢工業高等学校,https://school.js88.com/scl_h/22028130/
岩手県,水沢商業高等学校,https://school.js88.com/scl_h/22028140/
岩手県,大迫高等学校,https://school.js88.com/scl_h/22028040/
岩手県,花巻南高等学校,https://school.js88.com/scl_h/22028010/
岩手県,大船渡東高等学校,https://school.js88.com/scl_h/22028340/
岩手県,住田高等学校,https://school.js88.com/scl_h/22028350/
岩手県,黒沢尻工業高等学校,https://school.js88.com/scl_h/22028080/
岩手県,大東高等学校,https://school.js88.com/scl_h/22028250/
岩手県,黒沢尻北高等学校,https://school.js88.com/scl_h/22028050/
岩手県,花泉高等学校,https://school.js88.com/scl_h/22028240/
岩手県,岩谷堂高等学校,https://school.js88.com/scl_h/22028180/
岩手県,水沢高等学校,https://school.js88.com/scl_h/22028110/
岩手県,一関工業高等学校,https://school.js88.com/scl_h/22028230/
岩手県,前沢高等学校,https://school.js88.com/scl_h/22028150/
岩手県,大槌高等学校,https://school.js88.com/scl_h/22028420/
岩手県,一関第二高等学校,https://school.js88.com/scl_h/22028210/
岩手県,高田高等学校,https://school.js88.com/scl_h/22028300/
岩手県,北上翔南高等学校,https://school.js88.com/scl_h/22028060/
岩手県,杜陵高等学校（通信制）,https://school.js88.com/scl_h/24000561/
岩手県,岩手女子高等学校,https://school.js88.com/scl_h/22028650/
岩手県,宮古高等学校（定時制）,https://school.js88.com/scl_h/22100780/
岩手県,杜陵高等学校・奥州校（定時制）,https://school.js88.com/scl_h/22108900/
岩手県,宮古水産高等学校,https://school.js88.com/scl_h/22028460/
岩手県,大船渡高等学校（定時制）,https://school.js88.com/scl_h/22100760/
岩手県,久慈東高等学校,https://school.js88.com/scl_h/22028470/
岩手県,杜陵高等学校（定時制）,https://school.js88.com/scl_h/22108450/
岩手県,盛岡中央高等学校,https://school.js88.com/scl_h/22028700/
岩手県,盛岡市立高等学校,https://school.js88.com/scl_h/22028570/
岩手県,岩手県立宮古高等学校（通信制）,https://school.js88.com/scl_h/34031288/
岩手県,北桜高等学校　工業校舎,https://school.js88.com/scl_h/22028540/
岩手県,岩手県立宮古北高等学校,https://school.js88.com/scl_h/22028580/
岩手県,久慈工業高等学校,https://school.js88.com/scl_h/22028590/
岩手県,種市高等学校,https://school.js88.com/scl_h/22028490/
岩手県,宮古商工高等学校,https://school.js88.com/scl_h/22028450/
岩手県,久慈高等学校長内分校（定時制）,https://school.js88.com/scl_h/22100790/
岩手県,福岡高等学校（定時制）,https://school.js88.com/scl_h/22100800/
岩手県,福岡高等学校,https://school.js88.com/scl_h/22028530/
岩手県,一関第一高等学校（定時制）,https://school.js88.com/scl_h/22100740/
岩手県,大野高等学校,https://school.js88.com/scl_h/22028500/
岩手県,盛岡工業高等学校（定時制）,https://school.js88.com/scl_h/22100710/
岩手県,江南義塾盛岡高等学校,https://school.js88.com/scl_h/22028670/
岩手県,北桜高等学校　総合校舎,https://school.js88.com/scl_h/22028560/
岩手県,杜陵高等学校・奥州校（通信制）,https://school.js88.com/scl_h/22053170/
岩手県,不来方高等学校,https://school.js88.com/scl_h/22028620/
岩手県,盛岡中央高等学校（通信制）,https://school.js88.com/scl_h/34028521/
岩手県,専修大学北上高等学校,https://school.js88.com/scl_h/22028730/
岩手県,釜石高等学校（定時制）,https://school.js88.com/scl_h/22100770/
岩手県,伊保内高等学校,https://school.js88.com/scl_h/22028520/
宮城県,飛鳥未来きずな高等学校（通信制）,https://school.js88.com/scl_h/34056024/
宮城県,聖和学園高等学校,https://school.js88.com/scl_h/22029850/
宮城県,仙台育英学園高等学校　ＩＬＣ宮城（通信制）,https://school.js88.com/scl_h/24000051/
宮城県,飛鳥未来きずな高等学校　仙台キャンパス（通信制）,https://school.js88.com/scl_h/34041733/
宮城県,東陵高等学校,https://school.js88.com/scl_h/22029940/
宮城県,飛鳥未来きずな高等学校　登米本校（通信制）,https://school.js88.com/scl_h/34029921/
宮城県,聖ウルスラ学院英智高等学校,https://school.js88.com/scl_h/22029880/
宮城県,宮城学院高等学校,https://school.js88.com/scl_h/22029600/
宮城県,Ｎ高等学校・Ｓ高等学校　仙台広瀬通キャンパス（通信制）,https://school.js88.com/scl_h/34056262/
宮城県,東北高等学校,https://school.js88.com/scl_h/22029570/
宮城県,仙台白百合学園高等学校,https://school.js88.com/scl_h/22029610/
宮城県,尚絅学院高等学校,https://school.js88.com/scl_h/22029620/
宮城県,飛鳥未来高等学校　仙台キャンパス（通信制）,https://school.js88.com/scl_h/34029149/
宮城県,仙台白百合学園高等学校（通信制）,https://school.js88.com/scl_h/34029581/
宮城県,宮城県柴田高等学校,https://school.js88.com/scl_h/22029510/
宮城県,古川学園高等学校,https://school.js88.com/scl_h/22029920/
宮城県,大崎中央高等学校,https://school.js88.com/scl_h/22029910/
宮城県,東北生活文化大学高等学校,https://school.js88.com/scl_h/22029860/
宮城県,東北学院高等学校,https://school.js88.com/scl_h/22029580/
宮城県,仙台城南高等学校,https://school.js88.com/scl_h/22029900/
宮城県,常盤木学園高等学校,https://school.js88.com/scl_h/22029840/
宮城県,Ｎ高等学校・Ｓ高等学校　仙台新寺通キャンパス（通信制）,https://school.js88.com/scl_h/34056261/
宮城県,聖ドミニコ学院高等学校,https://school.js88.com/scl_h/22029890/
宮城県,西山学院高等学校,https://school.js88.com/scl_h/22029950/
宮城県,大河原産業高等学校,https://school.js88.com/scl_h/22021470/
宮城県,築館高等学校,https://school.js88.com/scl_h/22021480/
宮城県,宮城県農業高等学校,https://school.js88.com/scl_h/22021490/
宮城県,黒川高等学校,https://school.js88.com/scl_h/22021460/
宮城県,柴田農林高等学校川崎校,https://school.js88.com/scl_h/22022280/
宮城県,仙台第一高等学校,https://school.js88.com/scl_h/22028760/
宮城県,松島高等学校,https://school.js88.com/scl_h/22029120/
宮城県,岩ケ崎高等学校,https://school.js88.com/scl_h/22028900/
宮城県,宮城県岩出山高等学校,https://school.js88.com/scl_h/22029060/
宮城県,宮城県中新田高等学校,https://school.js88.com/scl_h/22029100/
宮城県,宮城県仙台第三高等学校,https://school.js88.com/scl_h/22028780/
宮城県,登米高等学校,https://school.js88.com/scl_h/22029020/
宮城県,宮城県仙台向山高等学校,https://school.js88.com/scl_h/22028790/
宮城県,宮城県石巻北高等学校,https://school.js88.com/scl_h/22029090/
宮城県,宮城県仙台二華高等学校,https://school.js88.com/scl_h/22028920/
宮城県,塩釜高等学校,https://school.js88.com/scl_h/22028860/
宮城県,迫桜高等学校,https://school.js88.com/scl_h/22029140/
宮城県,石巻高等学校,https://school.js88.com/scl_h/22028840/
宮城県,名取高等学校,https://school.js88.com/scl_h/22028870/
宮城県,泉高等学校,https://school.js88.com/scl_h/22028880/
宮城県,古川高等学校,https://school.js88.com/scl_h/22028800/
宮城県,仙台第二高等学校,https://school.js88.com/scl_h/22028770/
宮城県,村田高等学校,https://school.js88.com/scl_h/22029070/
宮城県,宮城県田尻さくら高等学校,https://school.js88.com/scl_h/22029080/
宮城県,白石高等学校,https://school.js88.com/scl_h/22028830/
宮城県,涌谷高等学校,https://school.js88.com/scl_h/22029010/
宮城県,角田高等学校,https://school.js88.com/scl_h/22028810/
宮城県,古川黎明高等学校,https://school.js88.com/scl_h/22028970/
宮城県,宮城県宮城第一高等学校,https://school.js88.com/scl_h/22028910/
宮城県,宮城県気仙沼高等学校,https://school.js88.com/scl_h/22028850/
宮城県,石巻好文館高等学校,https://school.js88.com/scl_h/22028960/
宮城県,多賀城高等学校,https://school.js88.com/scl_h/22028890/
宮城県,東松島高等学校（定時制）,https://school.js88.com/scl_h/22029130/
宮城県,仙台三桜高等学校,https://school.js88.com/scl_h/22028930/
宮城県,南三陸高等学校,https://school.js88.com/scl_h/22029040/
宮城県,佐沼高等学校,https://school.js88.com/scl_h/22028820/
宮城県,石巻西高等学校,https://school.js88.com/scl_h/22029490/
宮城県,宮城県水産高等学校,https://school.js88.com/scl_h/22029330/
宮城県,宮城県泉松陵高等学校,https://school.js88.com/scl_h/22029440/
宮城県,利府高等学校,https://school.js88.com/scl_h/22029480/
宮城県,宮城県小牛田農林高等学校,https://school.js88.com/scl_h/22029180/
宮城県,宮城県名取北高等学校,https://school.js88.com/scl_h/22029420/
宮城県,南郷高等学校,https://school.js88.com/scl_h/22029190/
宮城県,宮城広瀬高等学校,https://school.js88.com/scl_h/22029470/
宮城県,仙台南高等学校,https://school.js88.com/scl_h/22029350/
宮城県,宮城県白石工業高等学校,https://school.js88.com/scl_h/22029260/
宮城県,宮城県富谷高等学校,https://school.js88.com/scl_h/22029530/
宮城県,古川工業高等学校,https://school.js88.com/scl_h/22029240/
宮城県,石巻商業高等学校,https://school.js88.com/scl_h/22029290/
宮城県,宮城県鹿島台商業高等学校,https://school.js88.com/scl_h/22029310/
